day,hour,spends,transactions,items
2011-07-20,12,-3.6637359812630166e-14,5,55
2011-07-20,14,3.552713678800501e-15,2,25
2011-07-20,15,12.58,3,21
2011-07-20,16,4.090000000000041,2,37
2011-07-20,17,20.519999999999932,4,64
2011-07-20,18,-14.759999999999996,1,15
2011-07-20,19,0.0,1,5
2011-07-20,21,146.94999999999996,2,78
2011-07-20,22,-146.89000000000001,1,4
2011-07-21,9,0.9999999999999969,1,24
2011-07-21,11,-2.220446049250313e-16,1,5
2011-07-21,13,-9.992007221626409e-14,5,74
2011-07-21,15,0.0,3,17
2011-07-21,16,3.039999999999976,3,51
2011-07-21,18,2.220446049250313e-15,1,15
2011-07-21,19,0.38000000000000034,1,9
2011-07-21,20,5.10702591327572e-14,3,51
2011-07-21,21,8.881784197001252e-16,2,14
2011-07-22,11,-1.2789769243681803e-13,3,99
2011-07-22,12,2.6200000000001933,7,114
2011-07-22,14,3.960000000000005,4,28
2011-07-22,15,1.7763568394002505e-15,1,7
2011-07-22,16,-3.552713678800501e-15,2,33
2011-07-22,18,1.3766765505351941e-14,3,29
2011-07-22,19,0.609999999999959,5,67
2011-07-22,20,-2.4868995751603507e-14,2,25
2011-07-22,21,-4.440892098500626e-15,1,18
2011-07-23,11,-0.31000000000002537,6,93
2011-07-23,12,0.3100000000000023,2,19
2011-07-23,13,-1.0658141036401503e-14,3,22
2011-07-23,14,-1.6209256159527285e-13,4,75
2011-07-23,15,-1.3322676295501878e-14,3,53
2011-07-23,16,4.789999999999996,3,25
2011-07-23,17,-4.789999999999997,3,24
2011-07-23,18,7.105427357601002e-15,4,32
2011-07-23,19,1.5987211554602254e-14,1,18
2011-07-24,9,0.5700000000000092,1,23
2011-07-24,11,0.1000000000000063,2,31
2011-07-24,13,-6.439293542825908e-15,1,22
2011-07-24,14,1.0299999999998621,4,76
2011-07-24,15,3.730349362740526e-14,2,37
2011-07-24,16,0.0,1,6
2011-07-24,17,161.99,3,59
2011-07-24,18,-158.06999999999996,3,34
2011-07-24,19,-2.6645352591003757e-15,1,10
2011-07-24,20,8.490000000000007,4,50
2011-07-25,8,-2.220446049250313e-16,1,5
2011-07-25,9,146.4,4,56
2011-07-25,10,-129.28,1,5
2011-07-25,11,0.7799999999997649,3,78
2011-07-25,12,0.0,2,14
2011-07-25,14,4.979999999999956,2,48
2011-07-25,15,9.099999999999788,4,84
2011-07-25,17,0.0,1,16
2011-07-25,18,12.400000000000004,3,17
2011-07-25,19,-5.720000000000123,4,71
2011-07-25,20,2.1760371282653068e-14,1,27
2011-07-25,21,3.000000000000012,3,31
2011-07-26,11,-2.220446049250313e-16,1,7
2011-07-26,12,8.881784197001252e-15,5,45
2011-07-26,13,1.0880185641326534e-14,2,26
2011-07-26,14,0.9400000000000013,1,35
2011-07-26,15,89.31000000000006,5,88
2011-07-26,16,6.217248937900877e-15,2,35
2011-07-26,17,-1.7763568394002505e-15,2,19
2011-07-26,20,4.440892098500626e-16,1,6
2011-07-26,21,-1.3322676295501878e-15,1,13
2011-07-27,11,-2.220446049250313e-16,1,5
2011-07-27,12,-2.220446049250313e-16,2,42
2011-07-27,13,-2.220446049250313e-16,1,8
2011-07-27,14,-4.2743586448068527e-14,5,48
2011-07-27,15,83.19000000000008,4,128
2011-07-27,16,-80.32000000000001,2,14
2011-07-27,17,4.990000000000008,3,49
2011-07-27,18,0.0,2,11
2011-07-27,19,0.4599999999999921,1,27
2011-07-27,20,2.6645352591003757e-15,3,16
2011-07-27,21,1.7763568394002505e-15,2,13
2011-07-28,10,0.0,1,5
2011-07-28,11,-3.552713678800501e-15,3,18
2011-07-28,12,2.159999999999724,2,93
2011-07-28,13,16.669999999999987,6,80
2011-07-28,14,8.881784197001252e-16,1,10
2011-07-28,15,2.220446049250313e-15,1,21
2011-07-28,16,-7.993605777301127e-15,3,34
2011-07-28,17,2.7499999999999867,3,20
2011-07-28,18,0.54,3,28
2011-07-28,19,2.789999999999923,6,83
2011-07-28,20,8.881784197001252e-16,1,11
2011-07-28,21,-7.993605777301127e-15,2,30
2011-07-28,22,-3.1086244689504383e-15,1,14
2011-07-29,9,-1.7763568394002505e-15,1,14
2011-07-29,11,-3.375077994860476e-14,2,29
2011-07-29,12,-2.220446049250313e-16,1,6
2011-07-29,13,8.881784197001252e-16,1,10
2011-07-29,14,3.019806626980426e-14,1,24
2011-07-29,15,0.0,1,6
2011-07-29,17,-1.7319479184152442e-14,4,76
2011-07-29,18,-1.7763568394002505e-15,2,12
2011-07-29,19,1.7900000000000205,2,72
2011-07-29,20,8.881784197001252e-15,4,54
2011-07-29,21,-2.3314683517128287e-15,1,9
2011-07-30,9,52.990000000000045,4,63
2011-07-30,10,-39.919999999999995,4,19
2011-07-30,11,-13.06999999999996,2,26
2011-07-30,12,1.3599999999999124,5,81
2011-07-30,13,7.105427357601002e-15,1,11
2011-07-30,15,4.218847493575595e-14,3,93
2011-07-30,16,4.129999999999875,6,75
2011-07-30,17,8.881784197001252e-16,1,8
2011-07-30,18,-1.9539925233402755e-14,2,28
2011-07-30,19,9.769962616701378e-15,4,37
2011-07-30,20,9.370000000000003,2,31
2011-07-31,9,3.019806626980426e-14,2,40
2011-07-31,10,1.3322676295501878e-15,1,17
2011-07-31,11,3.952393967665557e-14,4,50
2011-07-31,12,1.3933298959045715e-14,1,17
2011-07-31,13,-1.7763568394002505e-15,3,21
2011-07-31,14,-7.860379014346108e-14,2,55
2011-07-31,15,1.8207657603852567e-14,2,37
2011-07-31,16,0.0,1,5
2011-07-31,17,2.4424906541753444e-14,4,54
2011-07-31,18,0.020000000000000462,1,23
2011-07-31,19,6.070000000000009,3,54
2011-07-31,20,3.5899999999999364,2,55
2011-08-01,10,0.3899999999999989,1,8
2011-08-01,12,1.779999999999987,4,46
2011-08-01,13,1.3322676295501878e-15,1,10
2011-08-01,14,4.080000000000004,4,37
2011-08-01,15,3.689999999999941,1,67
2011-08-01,16,0.2599999999998621,3,79
2011-08-01,17,-1.7763568394002505e-15,2,14
2011-08-01,18,1.0658141036401503e-14,3,42
2011-08-01,19,1.7763568394002505e-15,3,16
2011-08-01,20,-1.509903313490213e-14,2,50
2011-08-02,9,1.3322676295501878e-14,2,19
2011-08-02,11,3.552713678800501e-15,3,20
2011-08-02,12,9.769999999999868,5,67
2011-08-02,13,3.1530333899354446e-14,1,33
2011-08-02,14,34.62999999999999,3,45
2011-08-02,15,-34.560000000000066,1,33
2011-08-02,18,0.1999999999999953,3,38
2011-08-02,19,8.881784197001252e-15,1,12
2011-08-02,20,-1.3322676295501878e-15,1,5
2011-08-02,21,-1.865174681370263e-14,4,39
2011-08-03,10,5.10702591327572e-14,1,31
2011-08-03,11,46.859999999999886,4,91
2011-08-03,12,-45.849999999999994,1,4
2011-08-03,13,-3.552713678800501e-15,2,20
2011-08-03,14,1.865174681370263e-14,2,27
2011-08-03,15,8.881784197001252e-16,1,9
2011-08-03,16,22.409999999999965,3,45
2011-08-03,17,6.929999999999985,2,33
2011-08-03,18,3.900000000000003,1,20
2011-08-03,19,0.030000000000055205,4,97
2011-08-03,20,0.16000000000000258,3,36
2011-08-03,21,-2.6645352591003757e-15,1,16
2011-08-04,11,2.0,2,10
2011-08-04,12,1.5987211554602254e-14,5,34
2011-08-04,13,-9.769962616701378e-15,1,19
2011-08-04,14,8.881784197001252e-15,3,34
2011-08-04,15,0.1799999999999935,2,39
2011-08-04,16,-1.2999999999999687,5,49
2011-08-04,17,1.8540724511240114e-14,4,50
2011-08-04,19,3.552713678800501e-15,4,26
2011-08-04,20,2.489999999999935,5,56
2011-08-04,21,0.12000000000003774,4,60
2011-08-05,9,0.0,1,6
2011-08-05,11,3.552713678800501e-15,2,19
2011-08-05,12,28.96000000000004,5,68
2011-08-05,13,110.43999999999998,2,31
2011-08-05,14,-107.23,1,7
2011-08-05,15,3.552713678800501e-15,2,30
2011-08-05,17,0.25000000000000355,2,20
2011-08-05,18,2.29,6,44
2011-08-05,19,1.7763568394002505e-15,2,16
2011-08-05,20,4.290000000000003,2,20
2011-08-05,21,5.329070518200751e-15,2,11
2011-08-06,9,0.0,1,7
2011-08-06,10,1.9900000000000038,5,60
2011-08-06,11,64.99000000000001,5,53
2011-08-06,12,20.56000000000003,2,32
2011-08-06,15,-5.684341886080802e-14,2,49
2011-08-06,16,-8.881784197001252e-16,1,9
2011-08-06,17,5.773159728050814e-15,6,63
2011-08-06,18,0.7899999999999876,3,30
2011-08-06,19,-3.552713678800501e-15,2,17
2011-08-06,20,1.5987211554602254e-14,2,28
2011-08-07,9,7.200000000000001,1,26
2011-08-07,10,0.10999999999998611,2,47
2011-08-07,11,1.0000000000000089,2,35
2011-08-07,12,2.3092638912203256e-14,1,23
2011-08-07,13,-1.971756091734278e-13,3,66
2011-08-07,15,3.552713678800501e-15,2,17
2011-08-07,16,4.66999999999987,5,142
2011-08-07,17,-5.329070518200751e-15,4,39
2011-08-07,18,4.1800000000000015,2,14
2011-08-07,19,8.326672684688674e-15,1,29
2011-08-08,11,-2.6645352591003757e-14,4,42
2011-08-08,12,1.4210854715202004e-14,2,27
2011-08-08,13,4.900000000000019,2,27
2011-08-08,14,15.989999999999997,2,19
2011-08-08,15,8.54,6,62
2011-08-08,16,0.0,2,13
2011-08-08,17,-2.1094237467877974e-14,2,54
2011-08-08,18,0.41000000000002346,2,37
2011-08-08,19,-1.3322676295501878e-15,2,16
2011-08-08,20,-1.687538997430238e-14,4,34
2011-08-08,21,-7.993605777301127e-15,2,20
2011-08-09,9,-1.9999999999999991,2,15
2011-08-09,10,-1.7763568394002505e-15,2,13
2011-08-09,11,-4.440892098500626e-15,2,14
2011-08-09,12,7.993605777301127e-15,2,19
2011-08-09,13,2.5000000000000124,7,53
2011-08-09,14,0.3799999999999244,2,45
2011-08-09,15,0.0,1,5
2011-08-09,16,5.3290705182007514e-14,4,89
2011-08-09,17,0.22999999999999332,3,29
2011-08-09,18,0.5500000000000256,4,42
2011-08-09,19,75.15999999999998,5,47
2011-08-09,20,4.440892098500626e-16,1,6
2011-08-09,21,1.3322676295501878e-15,1,9
2011-08-10,9,0.2099999999999993,1,18
2011-08-10,10,2.6645352591003757e-15,1,13
2011-08-10,12,5.229999999999851,3,71
2011-08-10,13,2.220446049250313e-16,1,5
2011-08-10,14,-1.9984014443252818e-15,3,27
2011-08-10,15,8.700000000000015,3,36
2011-08-10,16,0.0,2,15
2011-08-10,18,6.760000000000035,4,51
2011-08-10,19,-8.881784197001252e-16,2,15
2011-08-10,20,0.7999999999999945,3,26
2011-08-10,21,0.21000000000006336,2,43
2011-08-11,9,9.990000000000066,5,47
2011-08-11,10,0.48000000000000975,1,21
2011-08-11,11,3.552713678800501e-15,2,16
2011-08-11,12,5.329070518200751e-15,2,28
2011-08-11,13,-4.529709940470639e-14,2,50
2011-08-11,14,1.0000000000000355,4,45
2011-08-11,15,26.300000000000015,2,40
2011-08-11,16,1.3322676295501878e-15,1,20
2011-08-11,17,2796.19,6,115
2011-08-11,18,-2.220446049250313e-16,1,8
2011-08-11,19,0.42000000000001947,2,39
2011-08-11,20,-2.6645352591003757e-15,2,16
2011-08-11,21,8.881784197001252e-16,1,7
2011-08-12,10,10.489999999999814,2,94
2011-08-12,11,4.339999999999996,2,29
2011-08-12,12,1.0500000000000256,5,48
2011-08-12,13,0.21000000000000085,4,35
2011-08-12,14,20.38000000000033,4,101
2011-08-12,16,0.0,2,16
2011-08-12,17,6.43999999999989,4,63
2011-08-12,18,4.04121180963557e-14,3,37
2011-08-12,19,10.22000000000002,3,55
2011-08-12,20,1.5987211554602254e-14,3,21
2011-08-12,21,-3.552713678800501e-15,1,18
2011-08-13,10,-2.042810365310288e-13,3,57
2011-08-13,11,1.4210854715202004e-14,2,16
2011-08-13,12,2.4899999999999958,3,18
2011-08-13,13,13.390000000000004,4,33
2011-08-13,14,-8.890000000000025,4,44
2011-08-13,15,1.5987211554602254e-14,2,25
2011-08-13,16,6.030000000000039,6,66
2011-08-13,17,-1.5987211554602254e-14,3,41
2011-08-13,18,2.7000000000000064,1,14
2011-08-13,19,0.2100000000000002,1,12
2011-08-13,20,1.5999999999999883,1,24
2011-08-14,9,4.700000000000005,2,24
2011-08-14,11,0.7000000000000068,5,46
2011-08-14,12,0.20999999999997598,3,63
2011-08-14,13,8.620000000000012,3,47
2011-08-14,14,2.3092638912203256e-14,2,33
2011-08-14,15,7.189999999999898,2,59
2011-08-14,16,40.649999999999984,6,67
2011-08-14,17,-31.289999999999974,3,31
2011-08-14,18,0.0,1,5
2011-08-14,19,7.993605777301127e-15,2,29
2011-08-14,20,-3.552713678800501e-15,3,36
2011-08-15,12,4.649999999999983,3,51
2011-08-15,13,-1.3322676295501878e-15,1,16
2011-08-15,14,5.700000000000024,3,55
2011-08-15,15,5.1799999999999855,3,35
2011-08-15,16,0.21999999999999353,3,94
2011-08-15,17,-1.1102230246251565e-16,1,9
2011-08-15,18,0.2099999999999853,3,28
2011-08-15,19,18.070000000000014,2,35
2011-08-15,20,10.390000000000004,3,20
2011-08-15,21,2.8899999999999757,4,56
2011-08-16,9,8.881784197001252e-16,1,9
2011-08-16,10,0.21000000000000085,3,27
2011-08-16,11,2.6645352591003757e-15,1,16
2011-08-16,12,1.021405182655144e-14,4,39
2011-08-16,13,4.440892098500626e-15,2,22
2011-08-16,14,1.5699999999999341,4,64
2011-08-16,15,4.669999999999841,3,68
2011-08-16,16,0.0,1,6
2011-08-16,17,2.1316282072803006e-14,6,65
2011-08-16,18,0.0,2,32
2011-08-16,19,1.7763568394002505e-15,2,14
2011-08-16,21,0.0,1,6
2011-08-17,9,6.039613253960852e-14,2,35
2011-08-17,11,-1.2523315717771766e-13,1,38
2011-08-17,12,0.42000000000009585,3,45
2011-08-17,13,2.220446049250313e-15,1,9
2011-08-17,14,-1.438849039914203e-13,2,56
2011-08-17,15,1.7300000000000462,7,95
2011-08-17,17,7.993605777301127e-15,1,16
2011-08-17,18,24.989999999999995,5,40
2011-08-17,19,2.6645352591003757e-15,3,25
2011-08-17,20,8.881784197001252e-16,3,39
2011-08-17,21,-1.687538997430238e-14,2,30
2011-08-18,11,0.32000000000000384,1,27
2011-08-18,12,5.684341886080802e-14,3,42
2011-08-18,13,0.05000000000000204,1,13
2011-08-18,14,34.29,1,10
2011-08-18,15,-34.28999999999997,3,21
2011-08-18,17,3.0899999999999124,3,64
2011-08-18,18,-1.9984014443252818e-14,4,38
2011-08-18,19,0.4799999999999942,1,20
2011-08-18,20,0.13999999999999302,3,27
2011-08-18,21,-2.6645352591003757e-15,2,33
2011-08-19,9,8.881784197001252e-16,1,6
2011-08-19,10,-3.197442310920451e-14,2,30
2011-08-19,12,1.5999999999999728,2,57
2011-08-19,13,2.3092638912203256e-14,1,21
2011-08-19,15,5.879999999999999,2,34
2011-08-19,16,-2.6645352591003757e-15,1,8
2011-08-19,18,1.000000000000011,6,54
2011-08-19,19,3.6899999999999658,6,121
2011-08-19,21,6.217248937900877e-15,1,29
2011-08-20,10,4.884981308350689e-15,1,11
2011-08-20,11,37.99000000000001,2,11
2011-08-20,12,1.2999999999999923,1,26
2011-08-20,13,1.9095836023552692e-14,3,53
2011-08-20,14,-7.105427357601002e-15,3,32
2011-08-20,15,0.0,1,9
2011-08-20,16,0.3200000000000589,1,36
2011-08-20,17,2.290000000000034,8,70
2011-08-20,18,44.64999999999999,3,28
2011-08-20,19,-44.65,4,39
2011-08-20,20,6.661338147750939e-16,1,8
2011-08-21,9,3.7999999999999945,1,28
2011-08-21,10,1.7763568394002505e-15,1,12
2011-08-21,11,6.169999999999877,7,140
2011-08-21,12,5.089999999999982,3,57
2011-08-21,13,143.95,4,70
2011-08-21,14,-120.72999999999982,4,109
2011-08-21,15,0.0,1,12
2011-08-21,16,3.899999999999994,2,29
2011-08-21,17,2.220446049250313e-15,1,9
2011-08-21,18,-1.432187701766452e-14,4,43
2011-08-21,19,0.0,1,7
2011-08-21,20,1.7763568394002505e-15,1,11
2011-08-22,10,1.6000000000000316,3,39
2011-08-22,12,3.552713678800501e-15,2,17
2011-08-22,13,5.279999999999553,6,189
2011-08-22,14,-4.440892098500626e-15,3,35
2011-08-22,15,0.05999999999998984,3,32
2011-08-22,16,0.0,1,18
2011-08-22,17,1.7763568394002505e-15,2,14
2011-08-22,18,0.0,4,32
2011-08-22,19,0.9999999999999982,3,26
2011-08-22,20,0.13000000000006517,4,54
2011-08-23,9,5.84,1,15
2011-08-23,11,-3.552713678800501e-14,1,38
2011-08-23,12,1.199040866595169e-14,3,36
2011-08-23,13,1.9999999999999183,2,67
2011-08-23,15,25.47,1,22
2011-08-23,16,-6.661338147750939e-15,2,20
2011-08-23,17,0.0,2,10
2011-08-23,19,2.29,2,12
2011-08-23,21,-6.439293542825908e-15,3,35
2011-08-24,9,0.0,1,5
2011-08-24,10,-1.5987211554602254e-14,2,40
2011-08-24,11,3.552713678800501e-15,3,30
2011-08-24,12,3.5500000000000123,3,50
2011-08-24,13,-4.440892098500626e-16,1,11
2011-08-24,14,1.7763568394002505e-15,2,34
2011-08-24,15,1.790000000000008,2,27
2011-08-24,16,1.7763568394002505e-15,1,12
2011-08-24,17,-1.4432899320127035e-15,2,20
2011-08-24,18,3.000000000000039,4,47
2011-08-24,19,4.289999999999999,5,35
2011-08-24,20,4.440892098500626e-16,1,7
2011-08-24,21,2.6999999999999984,1,12
2011-08-25,9,1.5299999999999887,1,16
2011-08-25,12,-3.552713678800501e-15,1,18
2011-08-25,13,-8.881784197001252e-16,2,12
2011-08-25,15,5.662137425588298e-15,4,27
2011-08-25,17,3.479999999999877,5,81
2011-08-25,18,-1.509903313490213e-14,5,50
2011-08-25,19,-6.861178292183467e-14,7,78
2011-08-25,20,2.930988785010413e-14,2,34
2011-08-25,21,1.399999999999964,2,56
2011-08-26,9,0.0,1,7
2011-08-26,10,8.881784197001252e-16,1,10
2011-08-26,12,2.9099999999999113,5,78
2011-08-26,13,1.5900000000000158,3,48
2011-08-26,14,-6.705747068735946e-14,8,115
2011-08-26,15,3.552713678800501e-15,1,9
2011-08-26,16,15.72000000000001,1,53
2011-08-26,17,4.884981308350689e-15,2,25
2011-08-26,18,4.440892098500626e-16,1,8
2011-08-26,19,4.989999999999904,6,103
2011-08-26,21,1.39999999999998,2,37
2011-08-27,9,5.079999999999963,2,55
2011-08-27,10,0.0,1,5
2011-08-27,11,0.0,1,9
2011-08-27,12,-4.263256414560601e-14,3,49
2011-08-27,13,-0.1400000000000272,2,71
2011-08-27,14,0.44,1,3
2011-08-27,15,-6.88338275267597e-14,2,51
2011-08-27,16,-9.769962616701378e-15,4,36
2011-08-27,17,-1.9539925233402755e-14,1,22
2011-08-27,18,1.3999999999999542,6,86
2011-08-27,19,0.0,1,5
2011-08-27,20,6.661338147750939e-14,2,40
2011-08-28,9,5.4000000000000075,1,18
2011-08-28,10,0.0,1,5
2011-08-28,11,18.87999999999988,2,63
2011-08-28,12,1.7499999999999991,2,15
2011-08-28,14,15.190000000000353,5,161
2011-08-28,15,-5.329070518200751e-15,2,21
2011-08-28,16,3.730349362740526e-14,3,52
2011-08-28,17,-1.4521717162097048e-13,2,66
2011-08-28,18,5.830000000000053,4,42
2011-08-28,19,-5.489999999999954,4,65
2011-08-28,20,1.554312234475219e-14,2,30
2011-08-28,21,-2.220446049250313e-16,1,7
2011-08-29,9,7.5699999999998395,3,72
2011-08-29,10,-7.105427357601002e-15,2,14
2011-08-29,11,-1.7763568394002505e-14,1,21
2011-08-29,12,-1.0658141036401503e-14,2,24
2011-08-29,13,2.2399999999999984,5,63
2011-08-29,14,-2.6645352591003757e-15,2,32
2011-08-29,15,3.489999999999988,4,43
2011-08-29,16,-5.773159728050814e-15,2,23
2011-08-29,17,1.600000000000005,4,44
2011-08-29,18,2.7500000000000036,4,28
2011-08-29,19,-3.219646771412954e-15,3,26
2011-08-29,20,9.860000000000001,1,17
2011-08-30,10,4.440892098500626e-15,1,8
2011-08-30,14,-4.440892098500626e-16,1,8
2011-08-30,15,11.059999999999992,4,52
2011-08-30,16,-11.060000000000054,5,59
2011-08-30,17,-3.1086244689504383e-15,1,14
2011-08-30,19,1.009999999999991,1,35
2011-08-30,20,6.217248937900877e-15,4,37
2011-08-30,21,3.552713678800501e-15,4,30
2011-08-31,9,3.7899999999999934,3,26
2011-08-31,10,-3.789999999999999,1,4
2011-08-31,12,-8.881784197001252e-16,1,6
2011-08-31,14,1.3000000000000127,1,27
2011-08-31,15,0.0,1,9
2011-08-31,16,7.105427357601002e-15,2,21
2011-08-31,17,7.993605777301127e-15,2,23
2011-08-31,19,1.0658141036401503e-14,2,16
2011-08-31,20,6.260000000000027,4,60
2011-08-31,21,16.479999999999958,2,72
2011-09-01,9,-8.881784197001252e-16,1,8
2011-09-01,10,1091.8200000000002,2,39
2011-09-01,13,-3.863576125695545e-14,1,24
2011-09-01,15,2.7500000000000018,1,6
2011-09-01,16,1.9539925233402755e-14,4,51
2011-09-01,17,0.0,1,5
2011-09-01,18,0.0,1,6
2011-09-01,19,4.7406523151494184e-14,3,46
2011-09-01,20,-1.7763568394002505e-15,1,18
2011-09-02,9,-1.865174681370263e-14,2,27
2011-09-02,10,1.3322676295501878e-15,2,16
2011-09-02,11,1.090000000000018,4,76
2011-09-02,12,2.9899999999999003,2,57
2011-09-02,13,-8.881784197001252e-16,1,14
2011-09-02,14,1.6700000000000639,5,80
2011-09-02,15,-2.6645352591003757e-15,3,24
2011-09-02,16,5.75000000000006,3,48
2011-09-02,17,2.9999999999999973,4,43
2011-09-02,18,4.440892098500626e-16,2,29
2011-09-02,19,2.549999999999999,2,14
2011-09-02,20,-2.5499999999999874,3,25
2011-09-02,21,1.4210854715202004e-14,1,25
2011-09-03,9,0.32999999999990104,3,57
2011-09-03,10,1.689999999999996,1,45
2011-09-03,11,0.13999999999996593,2,54
2011-09-03,12,-7.105427357601002e-15,1,26
2011-09-03,13,-5.1514348342607263e-14,1,18
2011-09-03,14,0.9900000000000234,4,66
2011-09-03,15,4.440892098500626e-14,4,70
2011-09-03,16,0.0,3,33
2011-09-03,17,5.329070518200751e-15,1,18
2011-09-03,18,-2.6645352591003757e-14,2,28
2011-09-03,19,5.329070518200751e-15,1,17
2011-09-04,10,1.7763568394002505e-15,2,42
2011-09-04,11,4.150000000000008,3,94
2011-09-04,12,0.0,1,8
2011-09-04,13,0.12000000000007383,4,82
2011-09-04,14,-7.5099999999999,4,86
2011-09-04,15,1.7763568394002505e-15,1,7
2011-09-04,16,2.5999999999999996,3,50
2011-09-04,17,1.6899999999999915,3,57
2011-09-04,18,8.881784197001252e-16,1,7
2011-09-04,19,3.019806626980426e-14,2,32
2011-09-04,20,0.0,1,15
2011-09-05,10,-1.7763568394002505e-15,1,11
2011-09-05,11,9.310000000000004,4,36
2011-09-05,12,7.790000000000008,5,46
2011-09-05,13,0.2600000000000362,6,90
2011-09-05,14,2.3099999999999596,6,103
2011-09-05,15,188.36000000000013,2,59
2011-09-05,16,-188.35999999999999,2,25
2011-09-05,17,1.520000000000083,2,89
2011-09-05,18,23.519999999999946,2,56
2011-09-05,20,-8.881784197001252e-16,1,8
2011-09-06,10,-2.220446049250313e-16,1,8
2011-09-06,11,2.5091040356528538e-14,2,38
2011-09-06,12,-1.0658141036401503e-14,3,24
2011-09-06,13,5.81756864903582e-14,1,39
2011-09-06,15,97.07999999999998,4,55
2011-09-06,16,-48.979999999999976,4,40
2011-09-06,17,-48.099999999999994,5,38
2011-09-06,18,-1.2490009027033011e-15,1,11
2011-09-06,19,25.749999999999993,5,68
2011-09-06,20,2.220446049250313e-15,3,35
2011-09-06,21,2.6645352591003757e-15,1,16
2011-09-07,9,0.8700000000000085,2,22
2011-09-07,10,1.8000000000000034,1,22
2011-09-07,11,0.8000000000000171,2,20
2011-09-07,12,49.96,6,58
2011-09-07,13,-47.20999999999997,5,66
2011-09-07,15,4.440892098500626e-15,2,30
2011-09-07,16,0.3999999999999799,3,36
2011-09-07,17,0.8000000000000583,5,57
2011-09-07,18,2.6645352591003757e-15,2,44
2011-09-07,19,4.618527782440651e-14,3,46
2011-09-07,20,-8.881784197001252e-16,1,14
2011-09-07,21,0.0,1,6
2011-09-08,9,233.45000000000016,2,73
2011-09-08,10,-232.44999999999982,3,77
2011-09-08,12,2.6645352591003757e-14,3,27
2011-09-08,13,0.0,2,18
2011-09-08,15,-5.329070518200751e-15,1,21
2011-09-08,16,-0.6099999999999999,2,19
2011-09-08,17,-1.5987211554602254e-14,2,39
2011-09-08,18,0.0,1,5
2011-09-08,19,0.4999999999999971,2,26
2011-09-08,20,-8.881784197001252e-16,1,9
2011-09-08,21,5.9799999999999995,3,41
2011-09-09,10,4.440892098500626e-16,1,9
2011-09-09,11,18.18999999999998,2,41
2011-09-09,12,-3.019806626980426e-14,3,54
2011-09-09,13,-4.085620730620576e-14,6,53
2011-09-09,14,5.269999999999968,2,37
2011-09-09,15,0.8599999999999994,1,10
2011-09-09,16,5.329070518200751e-15,2,18
2011-09-09,17,-3.552713678800501e-15,1,13
2011-09-09,18,4.440892098500626e-14,3,35
2011-09-09,19,0.0,3,25
2011-09-09,20,-1.7763568394002505e-15,1,11
2011-09-09,21,0.0,1,12
2011-09-10,10,2.4424906541753444e-14,4,61
2011-09-10,11,2.0,1,21
2011-09-10,12,39.680000000000014,4,39
2011-09-10,13,-33.38999999999998,2,20
2011-09-10,15,17.96,2,9
2011-09-10,16,-8.180000000000032,2,51
